,Country,League,Club Name,Jersey Number,National,Name,Age,Matched Played,Goals,Yellow Cards,Red Card
0,Canada,Canadian Premier League,Cavalry,1,Canada,Carducci Marco,23,25,0,1,0
1,Canada,Canadian Premier League,Cavalry,22,Canada,Giantsopoulos Nikolas,25,5,0,0,0
2,Canada,Canadian Premier League,Cavalry,30,Canada,Santiago Jordan,28,0,0,0,0
3,Canada,Canadian Premier League,Cavalry,3,England,Mavila Nathan,24,25,0,4,1
4,Canada,Canadian Premier League,Cavalry,12,Canada,Northover Dean,?,8,0,2,1
5,Canada,Canadian Premier League,Cavalry,5,Canada,Trafford Mason,32,22,0,2,0
6,Canada,Canadian Premier League,Cavalry,14,England,Wheeldon Jay,30,18,0,6,0
7,Canada,Canadian Premier League,Cavalry,4,Canada,Zator Dominick,25,29,1,0,0
8,Canada,Canadian Premier League,Cavalry,16,England,Adekugbe Elijah,?,19,1,6,0
9,Canada,Canadian Premier League,Cavalry,8,Germany,Buscher Julian,26,25,5,5,0
10,Canada,Canadian Premier League,Cavalry,10,Canada,Camargo Sergio,25,20,6,1,0
11,Canada,Canadian Premier League,Cavalry,11,Honduras,Escalante Rapalo Jose Alberto,24,24,4,3,1
12,Canada,Canadian Premier League,Cavalry,18,Canada,Eustaquio Mauro,26,10,0,2,1
13,Canada,Canadian Premier League,Cavalry,21,Canada,Hamilton Malyk,20,18,0,1,0
14,Canada,Canadian Premier League,Cavalry,6,Canada,Ledgerwood Nicolas,34,20,3,4,0
15,Canada,Canadian Premier League,Cavalry,17,Canada,Pasquotti Nico,?,25,5,6,0
16,Canada,Canadian Premier League,Cavalry,20,Colombia,Patino Carlos,24,11,0,0,0
17,Canada,Canadian Premier League,Cavalry,15,USA,Waterman Joel,23,22,1,4,1
18,Canada,Canadian Premier League,Cavalry,19,Canada,Bitar Gabriel,21,1,0,0,0
19,Canada,Canadian Premier League,Cavalry,9,England,Brown Jordan,23,25,4,2,0
20,Canada,Canadian Premier League,Cavalry,25,Canada,Fakunle Oluwatofarati,24,2,0,0,0
21,Canada,Canadian Premier League,Cavalry,13,Canada,Loturi Victor,18,2,0,1,0
22,Canada,Canadian Premier League,Cavalry,23,Republic of the Congo,Malonga Dominique,30,26,11,1,0
23,Canada,Canadian Premier League,Cavalry,7,Brazil,Oliver Oliver,27,24,7,4,0
0,Canada,Canadian Premier League,Forge,1,Canada,Henry Triston,?,22,0,3,0
1,Canada,Canadian Premier League,Forge,31,Canada,Iacobellis Luke,?,0,0,0,0
2,Canada,Canadian Premier League,Forge,15,Canada,Oyegunle Oluwaseun,17,1,0,0,0
3,Canada,Canadian Premier League,Forge,18,Guyana,Roberts Quillan,25,8,0,0,0
4,Canada,Canadian Premier League,Forge,16,Canada,Cela Klaidi,20,8,1,0,0
5,Canada,Canadian Premier League,Forge,3,Senegal,Cisse Elimane,24,23,2,0,0
6,Canada,Canadian Premier League,Forge,30,Canada,Edgar David,32,11,1,1,0
7,Canada,Canadian Premier League,Forge,2,Canada,Grant Jonathan,?,13,1,2,0
8,Canada,Canadian Premier League,Forge,5,Netherlands,Krutzen Daniel,23,28,1,0,0
9,Canada,Canadian Premier League,Forge,22,Canada,Mohsen Monti,19,9,1,2,0
10,Canada,Canadian Premier League,Forge,21,Cameroon,Owundi Bertrand,26,22,0,4,0
11,Canada,Canadian Premier League,Forge,4,Canada,Samuel Dominic,25,26,0,7,1
12,Canada,Canadian Premier League,Forge,6,Canada,Awuah Kwame,24,27,0,4,0
13,Canada,Canadian Premier League,Forge,10,Canada,Bekker Kyle,29,28,4,1,0
14,Canada,Canadian Premier League,Forge,19,Canada,Borges Tristan,21,27,13,3,1
15,Canada,Canadian Premier League,Forge,7,Canada,Choiniere David,22,17,2,1,0
16,Canada,Canadian Premier League,Forge,8,Canada,Frano Giuliano,26,26,1,6,0
17,Canada,Canadian Premier League,Forge,13,Sweden,Jonsson Alexander Borje,23,25,0,0,0
18,Canada,Canadian Premier League,Forge,12,Canada,Kotsopoulos Jace,22,3,2,0,0
19,Canada,Canadian Premier League,Forge,31,Canada,Maan B,?,0,0,0,0
20,Canada,Canadian Premier League,Forge,11,Canada,Nanco Christopher,24,26,4,1,0
21,Canada,Canadian Premier League,Forge,23,Canada,Novak Anthony,?,18,6,4,0
22,Canada,Canadian Premier League,Forge,20,Canada,Stoddart Justin,24,1,0,0,0
23,Canada,Canadian Premier League,Forge,17,Canada,Thomas Kadell,?,15,3,4,0
24,Canada,Canadian Premier League,Forge,9,Canada,Zajac Marcel,21,21,1,3,0
0,Canada,Canadian Premier League,Edmonton,31,Canada,Ezoua Chris,19,0,0,0,0
1,Canada,Canadian Premier League,Edmonton,1,Canada,James Connor,?,22,0,0,0
2,Canada,Canadian Premier League,Edmonton,13,Canada,Powley Dylon,23,6,0,0,0
3,Canada,Canadian Premier League,Edmonton,55,Canada,Didic Amer,24,19,0,3,0
4,Canada,Canadian Premier League,Edmonton,3,Cameroon,Esua Jeannot,23,21,0,2,1
5,Canada,Canadian Premier League,Edmonton,10,Canada,Joseph Philippe,25,11,0,0,1
6,Canada,Canadian Premier League,Edmonton,12,Trinidad and Tobago,Moses Kareem,29,15,0,2,0
7,Canada,Canadian Premier League,Edmonton,5,Spain,Soria Ramon,30,23,1,3,0
8,Canada,Canadian Premier League,Edmonton,8,Germany,Temguia Mele,24,27,2,3,0
9,Canada,Canadian Premier League,Edmonton,4,Canada,Zebie Allan,26,23,0,1,0
10,Canada,Canadian Premier League,Edmonton,16,Canada,Amanda Prince,?,2,1,0,0
11,Canada,Canadian Premier League,Edmonton,23,Canada,Khabra Ajay,?,24,0,0,0
12,Canada,Canadian Premier League,Edmonton,14,Haiti,Marcelin James,33,21,0,2,0
13,Canada,Canadian Premier League,Edmonton,6,Ghana,Mortotsi Edem,26,18,0,1,0
14,Canada,Canadian Premier League,Edmonton,22,USA,Tchani Tony,?,5,0,0,0
15,Canada,Canadian Premier League,Edmonton,20,Canada,Zebie Bruno,?,23,1,2,0
16,Canada,Canadian Premier League,Edmonton,18,England,Ameobi Oluwatomiwo,31,23,4,4,0
17,Canada,Canadian Premier League,Edmonton,45,Belgium,Diouck Oumar,25,26,6,6,0
18,Canada,Canadian Premier League,Edmonton,26,USA,Doe David,19,7,0,0,0
19,Canada,Canadian Premier League,Edmonton,11,Canada,Edwini-Bonsu Randy,29,12,0,1,0
20,Canada,Canadian Premier League,Edmonton,19,Canada,Ongaro Easton,21,21,10,1,0
21,Canada,Canadian Premier League,Edmonton,9,Canada,Sarkaria Ajeej Singh,24,10,0,1,0
22,Canada,Canadian Premier League,Edmonton,17,Canada,Tsegaye-Velado Marcus,?,16,1,1,0
0,Canada,Canadian Premier League,HFX Wanderers,50,Canada,Oxner Christian,?,18,0,2,0
1,Canada,Canadian Premier League,HFX Wanderers,21,Trinidad and Tobago,Williams Jan-Michael,35,12,0,1,1
2,Canada,Canadian Premier League,HFX Wanderers,23,Canada,Arnone Matthew,25,24,2,3,0
3,Canada,Canadian Premier League,HFX Wanderers,3,France,Bona Andre,?,24,0,6,0
4,Canada,Canadian Premier League,HFX Wanderers,4,Canada,Hocine Chakib,28,4,0,1,0
5,Canada,Canadian Premier League,HFX Wanderers,5,Trinidad and Tobago,John Elton,32,18,0,4,0
6,Canada,Canadian Premier League,HFX Wanderers,20,Canada,Langwa Ndzemdzela,21,19,0,3,0
7,Canada,Canadian Premier League,HFX Wanderers,16,Canada,Lee Duran,24,8,0,1,0
8,Canada,Canadian Premier League,HFX Wanderers,6,Canada,N’sa Chrisnovic,20,18,0,5,0
9,Canada,Canadian Premier League,HFX Wanderers,2,Germany,Schaale Peterson,23,17,1,2,0
10,Canada,Canadian Premier League,HFX Wanderers,25,Canada,Sukunda Zachary,24,17,0,0,0
11,Canada,Canadian Premier League,HFX Wanderers,24,Canada,de Carolis Alex,27,17,0,3,0
12,Canada,Canadian Premier League,HFX Wanderers,15,Canada,Firth Scott,?,7,0,0,0
13,Canada,Canadian Premier League,HFX Wanderers,9,Japan,Kodai Iida,24,19,1,1,0
14,Canada,Canadian Premier League,HFX Wanderers,12,Canada,Kourouma Mohamed,29,25,1,0,0
15,Canada,Canadian Premier League,HFX Wanderers,13,Ivory Coast,Ouattara Kouame,?,4,0,1,0
16,Canada,Canadian Premier League,HFX Wanderers,18,Trinidad and Tobago,Rampersad Andre,?,25,1,4,0
17,Canada,Canadian Premier League,HFX Wanderers,8,England,Simmons Elliot,21,13,0,2,0
18,Canada,Canadian Premier League,HFX Wanderers,11,Trinidad and Tobago,Garcia Akeem,23,24,7,2,0
19,Canada,Canadian Premier League,HFX Wanderers,7,Peru,Gutierrez Juan,27,19,2,3,0
20,Canada,Canadian Premier League,HFX Wanderers,14,Canada,Lamy Vincent,20,4,0,0,0
21,Canada,Canadian Premier League,HFX Wanderers,10,Colombia,Perea Luis,33,15,3,2,0
22,Canada,Canadian Premier League,HFX Wanderers,22,Canada,Yousef Abd-El-Aziz,?,0,0,0,0
0,Canada,Canadian Premier League,Pacific FC,31,Canada West Pacific,Grewal Sachdev,?,0,0,0,0
1,Canada,Canadian Premier League,Pacific FC,2,Canada,Venhola Tyrone,25,0,0,0,0
2,Canada,Canadian Premier League,Pacific FC,26,Canada,Village Mark,28,16,0,1,0
3,Canada,Canadian Premier League,Pacific FC,1,Canada,Wirth Nolan,24,12,0,0,0
4,Canada,Canadian Premier League,Pacific FC,7,Canada,Chung Kadin,21,24,1,2,0
5,Canada,Canadian Premier League,Pacific FC,3,Northern Ireland,McCurdy Ryan,28,9,0,4,1
6,Canada,Canadian Premier League,Pacific FC,5,Germany,Starostzik Hendrik,28,15,1,3,0
7,Canada,Canadian Premier League,Pacific FC,17,Canada,de Jong Marcel,33,1,0,0,0
8,Canada,Canadian Premier League,Pacific FC,13,Canada,Alghamdi Ahmed,18,8,1,0,0
9,Canada,Canadian Premier League,Pacific FC,8,Canada,Baldisimo Matthew,21,22,0,7,1
10,Canada,Canadian Premier League,Pacific FC,23,Canada,Blasco Victor,25,25,6,4,0
11,Canada,Canadian Premier League,Pacific FC,10,Canada,Fisk Benjamin,26,24,6,1,0
12,Canada,Canadian Premier League,Pacific FC,28,Panama,Gonzalez Alexander,24,20,0,4,1
13,Canada,Canadian Premier League,Pacific FC,21,Canada,Hojabrpour Alessandro,19,22,0,4,0
14,Canada,Canadian Premier League,Pacific FC,11,Canada,Nakajima-Farran Issey,35,15,1,1,0
15,Canada,Canadian Premier League,Pacific FC,4,USA,Smith Blake,28,24,0,3,0
16,Canada,Canadian Premier League,Pacific FC,19,Canada,Verhoeven Noah,20,24,0,2,0
17,Canada,Canadian Premier League,Pacific FC,16,Canada,Verhoven Zach,?,21,2,1,0
18,Canada,Canadian Premier League,Pacific FC,14,Canada,Campbell Terran,21,28,11,0,0
19,Canada,Canadian Premier League,Pacific FC,9,Canada,Haber Marcus,30,13,3,0,0
20,Canada,Canadian Premier League,Pacific FC,15,Canada,Hernandez Jose,19,18,1,2,0
0,Canada,Canadian Premier League,York 9,29,Canada,Ingham Nathan,26,26,0,0,0
1,Canada,Canadian Premier League,York 9,1,Canada,Silva Matthew,28,1,0,0,0
2,Canada,Canadian Premier League,York 9,31,Canada,Vance Colm,?,1,0,0,0
3,Canada,Canadian Premier League,York 9,3,Canada,Doner Morey,?,25,1,3,0
4,Canada,Canadian Premier League,York 9,77,Canada,Furlano Steven,21,15,0,4,0
5,Canada,Canadian Premier League,York 9,13,Canada,Gasparotto Luca,24,28,1,3,0
6,Canada,Canadian Premier League,York 9,2,Canada,Gogarty Daniel,?,20,0,2,0
7,Canada,Canadian Premier League,York 9,5,Saint Kitts and Nevis,Springer Justin,26,11,0,2,0
8,Canada,Canadian Premier League,York 9,6,Canada,Thompson Roger,27,10,0,1,0
9,Canada,Canadian Premier League,York 9,20,Canada,Abzi Diyaeddine,21,24,1,3,0
10,Canada,Canadian Premier League,York 9,10,Canada,Aparicio Manny,24,25,2,7,1
11,Canada,Canadian Premier League,York 9,8,Canada,Di Chiara Joseph,27,23,2,6,0
12,Canada,Canadian Premier League,York 9,11,Taiwan,Estevez Emilio,21,18,1,2,0
13,Canada,Canadian Premier League,York 9,23,Japan,Murofushi Wataru,24,23,3,3,0
14,Canada,Canadian Premier League,York 9,19,Canada,Porter Kyle,29,25,2,1,0
15,Canada,Canadian Premier League,York 9,12,Sweden,Adjei Simon,26,24,7,0,0
16,Canada,Canadian Premier League,York 9,92,Canada,Cox Michael,27,5,0,0,0
17,Canada,Canadian Premier League,York 9,22,Chile,Gattas Bertoni Rodrigo,28,28,9,2,0
18,Canada,Canadian Premier League,York 9,21,Canada,Lamanna Stefan,24,6,0,0,0
19,Canada,Canadian Premier League,York 9,7,Canada,Ricci Austin,23,9,0,0,0
20,Canada,Canadian Premier League,York 9,17,Canada,Rollocks Cyrus,21,9,0,0,0
0,Canada,Canadian Premier League,Valour,30,Canada,Artemenko Svyatik,19,0,0,0,0
1,Canada,Canadian Premier League,Valour,1,Canada,Farago Tyson,28,16,0,0,0
2,Canada,Canadian Premier League,Valour,26,Belgium,Janssens Mathias,21,12,0,2,0
3,Canada,Canadian Premier League,Valour,6,Uruguay,Arguinarena Pombo Cristian Martin,28,18,0,1,0
4,Canada,Canadian Premier League,Valour,2,Canada,Garcia Raphael,20,16,0,2,0
5,Canada,Canadian Premier League,Valour,25,Canada,Le Bourhis Yohan,19,8,0,0,0
6,Canada,Canadian Premier League,Valour,15,England,Mitter Adam,26,20,0,4,1
7,Canada,Canadian Premier League,Valour,4,Canada,Murrell Jordan,26,20,0,4,1
8,Canada,Canadian Premier League,Valour,3,Canada,Thomas Skylar,26,22,0,5,0
9,Canada,Canadian Premier League,Valour,5,Canada,Beland-Goyette Louis,24,21,1,5,0
10,Canada,Canadian Premier League,Valour,22,Canada,Bustos Marco,23,25,7,3,0
11,Canada,Canadian Premier League,Valour,10,Canada,Carreiro Dylan,24,23,2,3,0
12,Canada,Canadian Premier League,Valour,21,Spain,Galan,33,13,0,5,0
13,Canada,Canadian Premier League,Valour,14,Canada,Galvis Nicolas,22,11,0,1,0
14,Canada,Canadian Premier League,Valour,8,Canada,Gutierrez Diego,22,23,0,4,0
15,Canada,Canadian Premier League,Valour,11,Canada,Muenkat Glenn,20,12,0,0,0
16,Canada,Canadian Premier League,Valour,23,Canada,Musse Ali,23,12,2,0,0
17,Canada,Canadian Premier League,Valour,27,Ghana,Ohin Raphael,24,20,0,9,0
18,Canada,Canadian Premier League,Valour,77,Canada,Pena Federico,20,8,0,1,0
19,Canada,Canadian Premier League,Valour,9,Canada,Petrasso Michael,24,18,6,0,0
20,Canada,Canadian Premier League,Valour,16,Canada,Attardo Tyler,18,20,6,0,0
21,Canada,Canadian Premier League,Valour,17,Italy,Paolucci Michele,33,15,3,2,0
0,Costa Rica,Primera Division,Alajuelense,23,Costa Rica,Alvarez Johnny,19,0,0,0,0
1,Costa Rica,Primera Division,Alajuelense,1,Costa Rica,Pineda Solis Adonis,?,23,0,4,0
2,Costa Rica,Primera Division,Alajuelense,18,Costa Rica,Vargas Mauricio,27,2,0,0,0
3,Costa Rica,Primera Division,Alajuelense,2,Costa Rica,Alfaro Gonzalez Dario,22,1,0,0,0
4,Costa Rica,Primera Division,Alajuelense,29,Costa Rica,Arce Karin,19,0,0,0,0
5,Costa Rica,Primera Division,Alajuelense,15,Costa Rica,Diaz Junior,36,19,0,5,0
6,Costa Rica,Primera Division,Alajuelense,3,Honduras,Figueroa Alonzo Henry Adalberto,26,14,0,7,1
7,Costa Rica,Primera Division,Alajuelense,4,Costa Rica,Gutierrez Kenner,30,17,3,3,1
8,Costa Rica,Primera Division,Alajuelense,14,Costa Rica,Meneses Christopher,29,17,1,4,0
9,Costa Rica,Primera Division,Alajuelense,28,Costa Rica,Ordian Jhamir,26,14,1,2,0
10,Costa Rica,Primera Division,Alajuelense,6,Costa Rica,Salvatierra Jose,30,7,0,1,0
11,Costa Rica,Primera Division,Alajuelense,36,Argentina,Zabala Facundo,20,9,0,1,0
12,Costa Rica,Primera Division,Alajuelense,37,Costa Rica,Abarca Josue,19,1,0,0,0
13,Costa Rica,Primera Division,Alajuelense,26,Costa Rica,Alfaro Bernald,22,11,1,0,0
14,Costa Rica,Primera Division,Alajuelense,17,Costa Rica,Arauz Ariel,?,0,0,0,0
15,Costa Rica,Primera Division,Alajuelense,8,Costa Rica,Cubero Loria Jose Miguel,32,18,5,4,0
16,Costa Rica,Primera Division,Alajuelense,16,Costa Rica,Guevara Allen,30,22,1,3,0
17,Costa Rica,Primera Division,Alajuelense,10,Honduras,Lopez Alexander,27,19,2,2,0
18,Costa Rica,Primera Division,Alajuelense,7,Costa Rica,Lopez Anthony,23,21,3,3,0
19,Costa Rica,Primera Division,Alajuelense,37,Costa Rica,Mata Esteban,19,0,0,0,0
20,Costa Rica,Primera Division,Alajuelense,32,Costa Rica,Morales Elian,19,0,0,0,0
21,Costa Rica,Primera Division,Alajuelense,29,Costa Rica,Santamaria Paulo,18,0,0,0,0
22,Costa Rica,Primera Division,Alajuelense,25,Costa Rica,Sequeira Guerrero Luis,25,4,0,0,0
23,Costa Rica,Primera Division,Alajuelense,35,Costa Rica,Solorzano Esteban,18,0,0,0,0
24,Costa Rica,Primera Division,Alajuelense,34,Costa Rica,Azofeifa Nicolas,?,2,0,0,0
25,Costa Rica,Primera Division,Alajuelense,34,Costa Rica,Espinoza Ricardo,18,0,0,0,0
26,Costa Rica,Primera Division,Alajuelense,5,Honduras,Garrido Luis,29,7,0,2,0
27,Costa Rica,Primera Division,Alajuelense,11,Costa Rica,Lassiter Ariel,25,22,12,3,0
28,Costa Rica,Primera Division,Alajuelense,19,Costa Rica,McDonald Jonathan,32,21,8,4,1
29,Costa Rica,Primera Division,Alajuelense,9,Costa Rica,Moya Jonathan,27,19,5,3,0
30,Costa Rica,Primera Division,Alajuelense,37,Costa Rica,Ramirez Keylor,19,0,0,0,0
31,Costa Rica,Primera Division,Alajuelense,22,Costa Rica,Sequeira Barlon,21,17,0,2,0
32,Costa Rica,Primera Division,Alajuelense,12,Costa Rica,Urena Marcos,29,21,9,2,0
0,Costa Rica,Primera Division,Cartagines,35,Costa Rica,Parker Darryl Jared,26,22,0,1,0
1,Costa Rica,Primera Division,Cartagines,1,Costa Rica,Rivas Mendez Luis Diego,22,0,0,0,0
2,Costa Rica,Primera Division,Cartagines,21,Uruguay,Aguirre Joaquin,28,13,3,3,0
3,Costa Rica,Primera Division,Cartagines,31,Costa Rica,Barahona Carlos,17,0,0,0,0
4,Costa Rica,Primera Division,Cartagines,4,Costa Rica,Cabalceta Erick,26,16,1,6,0
5,Costa Rica,Primera Division,Cartagines,3,Costa Rica,Quiros Espinoza William,25,3,0,1,0
6,Costa Rica,Primera Division,Cartagines,13,Costa Rica,Scott Jameson,?,21,3,6,0
7,Costa Rica,Primera Division,Cartagines,24,Costa Rica,Sosa Jose,25,16,1,4,0
8,Costa Rica,Primera Division,Cartagines,30,Costa Rica,Araya Ronaldo,20,9,0,0,0
9,Costa Rica,Primera Division,Cartagines,17,Costa Rica,Chacon Salas Daniel,18,10,0,4,0
10,Costa Rica,Primera Division,Cartagines,31,Costa Rica,Gallardo Sequeira Kendall Alejandro,19,7,0,0,1
11,Costa Rica,Primera Division,Cartagines,23,Costa Rica,Gutierrez Solano Jorge,25,11,0,4,0
12,Costa Rica,Primera Division,Cartagines,9,Cuba,Hernandez Marcel,30,15,8,5,1
13,Costa Rica,Primera Division,Cartagines,7,Costa Rica,Jimenez Paolo,35,17,0,4,0
14,Costa Rica,Primera Division,Cartagines,21,Costa Rica,Lapentty Jose,18,0,0,0,0
15,Costa Rica,Primera Division,Cartagines,32,Costa Rica,Montero Lobo Ronald Mauricio,32,18,0,11,1
16,Costa Rica,Primera Division,Cartagines,14,Costa Rica,Perez Jose Carlos,32,11,1,2,0
17,Costa Rica,Primera Division,Cartagines,25,Costa Rica,Russell Russell Manfred,31,17,2,3,1
18,Costa Rica,Primera Division,Cartagines,12,Costa Rica,Sanchez Jorman,?,14,0,0,0
19,Costa Rica,Primera Division,Cartagines,5,Costa Rica,Valverde Eduardo,37,0,0,0,0
20,Costa Rica,Primera Division,Cartagines,10,Mexico,Cruz Julio,24,20,8,5,0
21,Costa Rica,Primera Division,Cartagines,16,Costa Rica,Montenegro Jurguens,18,18,3,2,0
22,Costa Rica,Primera Division,Cartagines,8,Costa Rica,Perez Castillo Luis Alejandro,?,9,0,2,0
23,Costa Rica,Primera Division,Cartagines,27,Costa Rica,Pizarro Jehudy,25,2,0,1,0
24,Costa Rica,Primera Division,Cartagines,20,Costa Rica,Scott Hernandez Jean Andres,25,15,1,2,1
