,Country,League,Club Name,Jersey Number,National,Name,Age,Matched Played,Goals,Yellow Cards,Red Card
1,Mexico,Mexico,Toluca,12,Mexico,Pasquel Colin Ramon,23,0,0,0,0
2,Mexico,Mexico,Toluca,1,Mexico,Talavera Alfredo,37,17,0,2,0
3,Mexico,Mexico,Toluca,6,Ecuador,Chala Anibal,23,15,0,1,0
4,Mexico,Mexico,Toluca,182,Mexico,Garcia Eduardo,18,0,0,0,0
5,Mexico,Mexico,Toluca,3,Argentina,Garcia Santiago,31,0,0,0,0
6,Mexico,Mexico,Toluca,30,Mexico,Hernandez Gonzalez Luis Donaldo,21,13,1,4,0
7,Mexico,Mexico,Toluca,5,Argentina,Maidana Jonathan,34,14,2,3,0
8,Mexico,Mexico,Toluca,26,Argentina,Sauro Gaston,29,8,0,3,1
9,Mexico,Mexico,Toluca,2,Argentina,Tobio Fernando,30,13,0,2,0
10,Mexico,Mexico,Toluca,197,Mexico,Castaneda Kevin,20,5,1,0,0
11,Mexico,Mexico,Toluca,11,Argentina,Mancuello Federico,30,13,0,1,0
12,Mexico,Mexico,Toluca,7,Mexico,Medina Alan,22,5,1,0,0
13,Mexico,Mexico,Toluca,15,Mexico,Rios Antonio,31,10,0,1,0
14,Mexico,Mexico,Toluca,10,Brazil,Rodrigues Diego,31,12,0,2,0
15,Mexico,Mexico,Toluca,210,Mexico,Rodriguez Luis,20,0,0,0,0
16,Mexico,Mexico,Toluca,23,Mexico,Ruiz Toledo Richard,33,14,0,2,0
17,Mexico,Mexico,Toluca,29,Mexico,Salinas Rodrigo,31,10,0,0,1
18,Mexico,Mexico,Toluca,8,Brazil,William da Silva,32,16,1,5,0
19,Mexico,Mexico,Toluca,25,Argentina,Canelo Alexis,27,16,2,3,1
20,Mexico,Mexico,Toluca,24,Mexico,Cruz Ricardo,22,4,0,0,0
21,Mexico,Mexico,Toluca,201,Mexico,Engelhart Mora Christopher Alexander,19,0,0,0,0
22,Mexico,Mexico,Toluca,9,Argentina,Gigliotti Emanuel,32,12,2,0,0
23,Mexico,Mexico,Toluca,202,Mexico,Hernandez Javier,19,0,0,0,0
24,Mexico,Mexico,Toluca,28,Mexico,Jaramillo Victor,?,0,0,0,0
25,Mexico,Mexico,Toluca,190,Mexico,Leon Giovanny,19,9,0,0,0
26,Mexico,Mexico,Toluca,187,Mexico,Millan Oscar,18,6,0,1,0
27,Mexico,Mexico,Toluca,17,Colombia,Pardo Felipe,29,17,3,4,0
0,Mexico,Mexico,Puebla,181,Mexico,Lagunes Contreras Martin Gerardo,19,0,0,0,0
1,Mexico,Mexico,Puebla,12,Mexico,Ramirez Santiago,22,0,0,0,0
2,Mexico,Mexico,Puebla,1,Mexico,Rodriguez Trujillo Jesus Ivan,26,0,0,0,0
3,Mexico,Mexico,Puebla,34,Uruguay,Vikonis Nikolas,35,17,0,1,0
4,Mexico,Mexico,Puebla,2,Colombia,Angulo Brayan,30,15,1,1,0
5,Mexico,Mexico,Puebla,5,Mexico,Arreola Daniel,34,8,1,2,0
6,Mexico,Mexico,Puebla,184,Mexico,Fernando Paul Ortega Flores,19,0,0,0,0
7,Mexico,Mexico,Puebla,26,Uruguay,Pallas Ignacio,36,0,0,0,0
8,Mexico,Mexico,Puebla,25,Uruguay,Perg Maximiliano,?,12,0,1,0
9,Mexico,Mexico,Puebla,28,Mexico,Ramirez Fernando,21,0,0,0,0
10,Mexico,Mexico,Puebla,16,Mexico,Rodriguez Carlos Gerardo,34,10,0,0,0
11,Mexico,Mexico,Puebla,193,Mexico,Roman Santiago,18,0,0,0,0
12,Mexico,Mexico,Puebla,187,Mexico,Vazquez Ivo,19,1,0,0,0
13,Mexico,Mexico,Puebla,23,Mexico,Zamora Alonso,28,2,0,0,0
14,Mexico,Mexico,Puebla,27,Mexico,Acosta Alan,22,13,2,0,0
15,Mexico,Mexico,Puebla,24,Mexico,Acuna Francisco,31,3,0,0,1
16,Mexico,Mexico,Puebla,3,Bolivia,Chumacero Alejandro,28,12,0,3,0
17,Mexico,Mexico,Puebla,7,Mexico,Gonzalez Diaz Pablo,27,16,1,3,0
18,Mexico,Mexico,Puebla,4,Bolivia,Haquin Luis,22,0,0,0,0
19,Mexico,Mexico,Puebla,18,Colombia,Marrugo Cristian,34,15,2,2,0
20,Mexico,Mexico,Puebla,14,Mexico,Noriega Luis,34,1,0,0,0
21,Mexico,Mexico,Puebla,8,Mexico,Salinas Rodolfo,32,5,0,2,0
22,Mexico,Mexico,Puebla,191,Mexico,Soto Antonio,18,0,0,0,0
23,Mexico,Mexico,Puebla,10,Uruguay,Tabo Hornos Christian Alejandro,25,16,1,4,0
24,Mexico,Mexico,Puebla,21,Mexico,Zarate Careaga Jorge Alejandro,27,7,1,0,0
25,Mexico,Mexico,Puebla,17,Mexico,Zavala Jesus,32,15,0,2,0
26,Mexico,Mexico,Puebla,20,Mexico,Abella Calleja Diego,21,11,1,1,0
27,Mexico,Mexico,Puebla,11,Argentina,Alustiza Matias,35,9,2,1,0
28,Mexico,Mexico,Puebla,9,Canada,Cavallini Lucas,26,16,4,5,1
29,Mexico,Mexico,Puebla,22,Colombia,Fernandez Omar,26,15,1,1,0
30,Mexico,Mexico,Puebla,6,Mexico,Lajud Martinez Daniel,20,1,0,0,0
31,Mexico,Mexico,Puebla,201,Mexico,Silva Ruiz Diego,20,0,0,0,0
0,Mexico,Mexico,Veracruz,99,Mexico,Amador Rodriguez Rafael,22,0,0,0,0
1,Mexico,Mexico,Veracruz,13,Mexico,Hernandez Cabrera Edgar Meliton,37,0,0,0,0
2,Mexico,Mexico,Veracruz,1,Mexico,Jurado Roca Sebastian,22,17,0,3,0
3,Mexico,Mexico,Veracruz,21,Spain,Abraham,34,13,0,1,0
4,Mexico,Mexico,Veracruz,186,Mexico,Avila Hugo,18,0,0,0,0
5,Mexico,Mexico,Veracruz,7,Chile,Carrasco Bryan,28,17,3,3,0
6,Mexico,Mexico,Veracruz,22,Mexico,Chavez Diego,24,10,1,0,0
7,Mexico,Mexico,Veracruz,202,Mexico,Galicia Mancilla Luis Victor,19,3,0,0,0
8,Mexico,Mexico,Veracruz,3,Colombia,Jimenez Leiton,30,2,0,0,0
9,Mexico,Mexico,Veracruz,23,Mexico,Lopez Leobardo,36,15,0,2,0
10,Mexico,Mexico,Veracruz,20,Mexico,Lozoya Alberto,26,13,0,2,0
11,Mexico,Mexico,Veracruz,5,Mexico,Salcido Flores Carlos Arnoldo,39,16,0,3,0
12,Mexico,Mexico,Veracruz,15,Peru,Santillan Ivan,28,6,1,0,0
13,Mexico,Mexico,Veracruz,32,Mexico,Flores Francisco,25,0,0,0,0
14,Mexico,Mexico,Veracruz,189,Mexico,Flores Jose,20,0,0,0,0
15,Mexico,Mexico,Veracruz,201,Mexico,Fulgencio Raymundo,19,1,0,0,0
16,Mexico,Mexico,Veracruz,188,Mexico,Gonzalez De La Mora Hector Elias,19,0,0,0,0
17,Mexico,Mexico,Veracruz,18,Ecuador,Guerrero Yeison,21,0,0,0,0
18,Mexico,Mexico,Veracruz,33,Mexico,Gutierrez Carlos,29,11,0,0,0
19,Mexico,Mexico,Veracruz,34,Mexico,Henestrosa Vega Jesus,25,8,0,2,0
20,Mexico,Mexico,Veracruz,190,Mexico,Hermida Aguilera Pedro Alejandro,20,0,0,0,0
21,Mexico,Mexico,Veracruz,203,Mexico,Herrera Osiel,19,0,0,0,0
22,Mexico,Mexico,Veracruz,18,Argentina,Illanes Federico,25,2,0,0,0
23,Mexico,Mexico,Veracruz,16,Argentina,Iniguez Gaspar,25,9,0,1,1
24,Mexico,Mexico,Veracruz,31,Mexico,Kayser Cruz Juan Carlos,23,0,0,0,0
25,Mexico,Mexico,Veracruz,9,Turkey,Kazim-Richards Colin,33,8,4,3,0
26,Mexico,Mexico,Veracruz,17,USA,Lopez Alvarez Rodrigo,32,0,0,0,0
27,Mexico,Mexico,Veracruz,8,USA,Lopez Rodrigo,?,2,0,0,0
28,Mexico,Mexico,Veracruz,28,Mexico,Paganoni Jesus,31,14,0,1,0
29,Mexico,Mexico,Veracruz,19,Argentina,Penalba Gabriel,35,10,0,1,0
30,Mexico,Mexico,Veracruz,346,Mexico,Preza Alan,18,0,0,0,0
31,Mexico,Mexico,Veracruz,10,Mexico,Reyna Angel,35,11,0,2,0
32,Mexico,Mexico,Veracruz,14,Uruguay,Rodriguez Sebastian,27,13,0,3,0
33,Mexico,Mexico,Veracruz,195,Mexico,Solis Omar,19,0,0,0,0
34,Mexico,Mexico,Veracruz,193,Mexico,Sotero Gibran,19,0,0,0,0
35,Mexico,Mexico,Veracruz,250,Mexico,Barra Martin,17,0,0,0,0
36,Mexico,Mexico,Veracruz,11,Argentina,Menendez Cristian,31,8,1,0,0
37,Mexico,Mexico,Veracruz,17,Argentina,Villalva Daniel,27,14,0,3,0
0,Nicaragua,Nicaragua,Esteli,1,Nicaragua,Maradiaga Henry,29,0,0,0,0
1,Nicaragua,Nicaragua,Esteli,2,Mexico,Ayala Jaime,?,1,1,0,0
2,Nicaragua,Nicaragua,Esteli,4,Nicaragua,Casco Jason,29,0,0,0,0
3,Nicaragua,Nicaragua,Esteli,,Nicaragua,Gutierrez Cristhian,26,0,0,0,0
4,Nicaragua,Nicaragua,Esteli,20,Nicaragua,Lopez Oscar,27,1,1,0,0
5,Nicaragua,Nicaragua,Esteli,27,Nicaragua,Quijano Josue,28,2,1,0,1
6,Nicaragua,Nicaragua,Esteli,23,Nicaragua,Acevedo Oscar,22,0,0,0,0
7,Nicaragua,Nicaragua,Esteli,11,Nicaragua,Barrera Juan,30,1,1,0,0
8,Nicaragua,Nicaragua,Esteli,10,Argentina,Barroca Lucio,26,3,3,0,0
9,Nicaragua,Nicaragua,Esteli,6,Nicaragua,Betancur Jorge Andres,28,3,3,0,0
10,Nicaragua,Nicaragua,Esteli,5,Brazil,Dybal Bruno,25,0,0,0,0
11,Nicaragua,Nicaragua,Esteli,14,Mexico,Leal Jesus,26,0,0,0,0
12,Nicaragua,Nicaragua,Esteli,3,Nicaragua,Lopez Luis Alfredo,?,2,1,1,1
13,Nicaragua,Nicaragua,Esteli,8,Nicaragua,Lopez Marlon,27,1,1,0,0
14,Nicaragua,Nicaragua,Esteli,,Nicaragua,Medina Harold,17,1,0,0,1
15,Nicaragua,Nicaragua,Esteli,13,Nicaragua,Paz Francisco,?,0,0,0,0
16,Nicaragua,Nicaragua,Esteli,7,Nicaragua,Rosas Manuel,36,1,1,0,0
17,Nicaragua,Nicaragua,Esteli,9,Mexico,Granados Marco,23,1,1,0,0
18,Nicaragua,Nicaragua,Esteli,15,Nicaragua,Moreno Ciorciari Jaime Jose,24,1,1,0,0
19,Nicaragua,Nicaragua,Esteli,19,Nicaragua,Rivas Ricardo,?,2,2,0,0
20,Nicaragua,Nicaragua,Esteli,12,Brazil,Vinicius,28,2,4,0,0
0,Nicaragua,Nicaragua,Managua FC,12,Nicaragua,Hansack Deymark,19,0,0,0,0
1,Nicaragua,Nicaragua,Managua FC,2,Honduras,Alvarez Marel,24,0,0,0,0
2,Nicaragua,Nicaragua,Managua FC,11,Nicaragua,Mendoza Erick,?,0,0,0,0
3,Nicaragua,Nicaragua,Managua FC,14,Nicaragua,Perez Camphers,?,0,0,0,0
4,Nicaragua,Nicaragua,Managua FC,,Nicaragua,Vega Deyner,20,1,0,0,1
5,Nicaragua,Nicaragua,Managua FC,,Nicaragua,Contreras Darwin,19,2,2,0,0
6,Nicaragua,Nicaragua,Managua FC,22,Nicaragua,Cruz Mike,25,2,2,0,0
7,Nicaragua,Nicaragua,Managua FC,17,Brazil,Fernandez Da Lima Christiano,?,3,3,0,0
8,Nicaragua,Nicaragua,Managua FC,23,Nicaragua,Peralta Nahun,?,3,3,0,0
9,Nicaragua,Nicaragua,Managua FC,8,Nicaragua,Pozo Ulises,?,0,0,0,0
10,Nicaragua,Nicaragua,Managua FC,7,Nicaragua,Serapio Kevin,23,0,0,0,0
11,Nicaragua,Nicaragua,Managua FC,3,Nicaragua,Trinidad Wesner,24,1,0,0,1
12,Nicaragua,Nicaragua,Managua FC,17,Brazil,dos Santos Lucas,?,0,0,0,0
13,Nicaragua,Nicaragua,Managua FC,,Nicaragua,Aleman Diego,?,0,0,0,0
14,Nicaragua,Nicaragua,Managua FC,25,Mexico,Felix Carlos,28,8,10,0,0
15,Nicaragua,Nicaragua,Managua FC,9,Spain,Gallego Pablo,26,5,5,0,0
16,Nicaragua,Nicaragua,Managua FC,10,Nicaragua,Garcia Henry,29,3,2,0,1
17,Nicaragua,Nicaragua,Managua FC,20,Nicaragua,Gonzalez Jefferson,19,0,0,0,0
18,Nicaragua,Nicaragua,Managua FC,,Venezuela,Morillo Jimenez Edward Enrique,25,0,0,0,0
19,Nicaragua,Nicaragua,Managua FC,4,Nicaragua,Sequeira Isaac,?,0,0,0,0
20,Nicaragua,Nicaragua,Managua FC,,Brazil,dos Santos Lucas,25,0,0,0,0
0,Argentina,Argentina,Boca Juniors,1,Argentina,Andrada Esteban,28,13,0,2,0
1,Argentina,Argentina,Boca Juniors,12,Argentina,Diaz Marcos,33,0,0,0,0
2,Argentina,Argentina,Boca Juniors,6,Paraguay,Alonso Junior,26,7,0,2,0
3,Argentina,Argentina,Boca Juniors,18,Colombia,Fabra Frank,?,10,2,4,1
4,Argentina,Argentina,Boca Juniors,2,Argentina,Goltz Paolo,34,4,0,1,0
5,Argentina,Argentina,Boca Juniors,24,Argentina,Izquierdoz Carlos,31,9,1,4,1
6,Argentina,Argentina,Boca Juniors,20,Argentina,Lopez Lisandro,30,8,1,3,0
7,Argentina,Argentina,Boca Juniors,13,Argentina,Mac Allister Kevin,22,0,0,0,0
8,Argentina,Argentina,Boca Juniors,3,Argentina,Mas Emmanuel,30,3,0,1,0
9,Argentina,Argentina,Boca Juniors,26,Argentina,Ramos Santiago,7,0,0,0,0
10,Argentina,Argentina,Boca Juniors,29,Argentina,Weigandt Marcelo,19,3,0,1,0
11,Argentina,Argentina,Boca Juniors,39,Argentina,Almendra Agustin Ezequiel,19,6,1,2,1
12,Argentina,Argentina,Boca Juniors,4,Argentina,Buffarini Julio,31,10,0,4,1
13,Argentina,Argentina,Boca Juniors,21,Colombia,Campuzano Jorman,23,6,0,1,0
14,Argentina,Argentina,Boca Juniors,14,Argentina,Capaldo Nicolas,22,7,0,2,0
15,Argentina,Argentina,Boca Juniors,27,Chile,Cortes Brandon,18,0,0,0,0
16,Argentina,Argentina,Boca Juniors,16,Italy,De Rossi Daniele,36,3,0,0,0
17,Argentina,Argentina,Boca Juniors,8,Argentina,Mac Allister Alexis,20,10,0,1,0
18,Argentina,Argentina,Boca Juniors,23,Argentina,Marcone Ivan,29,9,0,6,0
19,Argentina,Argentina,Boca Juniors,30,Argentina,Reynoso Emanuel,24,11,1,4,0
20,Argentina,Argentina,Boca Juniors,11,Argentina,Salvio Eduardo,29,7,2,0,0
21,Argentina,Argentina,Boca Juniors,9,Argentina,Abila Ramon,30,4,1,1,0
22,Argentina,Argentina,Boca Juniors,17,Venezuela,Hurtado,19,12,1,4,0
23,Argentina,Argentina,Boca Juniors,34,Argentina,Obando Agustin,19,7,0,0,0
24,Argentina,Argentina,Boca Juniors,27,Argentina,Soldano Franco,25,6,1,1,0
25,Argentina,Argentina,Boca Juniors,10,Argentina,Tevez Carlos,35,10,3,1,0
26,Argentina,Argentina,Boca Juniors,22,Colombia,Villa Cano Sebastian,23,8,0,1,0
27,Argentina,Argentina,Boca Juniors,19,Argentina,Zarate Mauro,32,9,2,1,0
0,Argentina,Argentina,Lanus,17,Argentina,Morales Lautaro,?,0,0,0,0
1,Argentina,Argentina,Lanus,1,Argentina,Rossi Agustin,24,13,0,1,0
2,Argentina,Argentina,Lanus,24,Argentina,Abecasis Luciano,29,2,0,1,0
3,Argentina,Argentina,Lanus,25,Argentina,Bernabei Alexandro,19,4,1,0,0
4,Argentina,Argentina,Lanus,27,Argentina,Carrasco Gabriel Dario,22,4,0,0,0
5,Argentina,Argentina,Lanus,26,Argentina,Di Placido Leonel,25,12,0,6,0
6,Argentina,Argentina,Lanus,4,Argentina,Gomez Jose,26,0,0,0,0
7,Argentina,Argentina,Lanus,6,Argentina,Munoz Ezequiel,29,13,0,2,0
8,Argentina,Argentina,Lanus,2,Brazil,Pagnussat Tiago,29,0,0,0,0
9,Argentina,Argentina,Lanus,7,Argentina,Acosta Lautaro,31,8,2,1,0
10,Argentina,Argentina,Lanus,13,Argentina,Belmonte Tomas,21,12,0,3,0
11,Argentina,Argentina,Lanus,41,Argentina,Donato Matias,20,0,0,0,0
12,Argentina,Argentina,Lanus,16,Argentina,Lodico Gaston Andres,21,4,0,0,0
13,Argentina,Argentina,Lanus,21,Argentina,Pasquini Nicolas,28,13,0,2,0
14,Argentina,Argentina,Lanus,34,Argentina,Perez Facundo,20,0,0,0,0
15,Argentina,Argentina,Lanus,19,Argentina,Quignon Facundo,26,13,0,4,0
16,Argentina,Argentina,Lanus,14,Argentina,Vera Lucas,22,13,0,0,0
17,Argentina,Argentina,Lanus,28,Argentina,Auzqui Carlos,?,12,4,5,0
18,Argentina,Argentina,Lanus,39,Argentina,De La Vega Pedro,?,9,1,2,0
19,Argentina,Argentina,Lanus,11,Paraguay,Martinez Pablo,22,1,0,0,0
20,Argentina,Argentina,Lanus,33,Argentina,Orsini Nicolas,25,11,1,0,0
21,Argentina,Argentina,Lanus,9,Argentina,Sand Jose,39,13,6,2,0
22,Argentina,Argentina,Lanus,20,Colombia,Sinisterra Castillo Jose Luis,21,0,0,0,0
23,Argentina,Argentina,Lanus,2,Brazil,Tiago,24,0,0,0,0
24,Argentina,Argentina,Lanus,30,Argentina,Valenti Lautaro,20,13,3,3,0
0,Argentina,Argentina,Argentinos Jrs,12,Argentina,Chavez Lucas Abraham,24,13,0,0,0
1,Argentina,Argentina,Argentinos Jrs,33,Argentina,Finochietto Leandro,?,0,0,0,0
2,Argentina,Argentina,Argentinos Jrs,34,Argentina,Forastiero Nicolas,21,0,0,0,0
3,Argentina,Argentina,Argentinos Jrs,6,Argentina,Angeleri Marcos,36,3,0,0,0
4,Argentina,Argentina,Argentinos Jrs,24,Argentina,Gomez Elias,?,13,1,4,0
5,Argentina,Argentina,Argentinos Jrs,16,Argentina,Quintana Carlos,31,13,1,3,0
6,Argentina,Argentina,Argentinos Jrs,2,Argentina,Torren Miguel,31,12,1,5,0
7,Argentina,Argentina,Argentinos Jrs,10,Argentina,Batallini Damian,23,12,2,1,0
8,Argentina,Argentina,Argentinos Jrs,8,Argentina,Colman Ivan Leonardo,24,3,0,0,0
9,Argentina,Argentina,Argentinos Jrs,14,Argentina,Florentin Cesar,20,3,0,0,0
10,Argentina,Argentina,Argentinos Jrs,4,Argentina,Galvan Jonathan,27,0,0,0,0
11,Argentina,Argentina,Argentinos Jrs,5,Argentina,Mac Allister Francis,24,13,1,2,0
12,Argentina,Argentina,Argentinos Jrs,30,Argentina,Montero Fausto Emanuel,31,4,0,0,0
13,Argentina,Argentina,Argentinos Jrs,17,Argentina,Moyano Franco David,22,9,0,1,0
14,Argentina,Argentina,Argentinos Jrs,15,Uruguay,Sandoval Rojas Jonathan Alexis,32,13,0,4,0
15,Argentina,Argentina,Argentinos Jrs,18,Argentina,Sosa Diego,28,13,0,2,0
16,Argentina,Argentina,Argentinos Jrs,29,Argentina,Ambrogio Lucas,20,1,0,0,0
17,Argentina,Argentina,Argentinos Jrs,25,Paraguay,Bobadilla Raul,32,2,0,0,0
18,Argentina,Argentina,Argentinos Jrs,27,Argentina,Hauche Gabriel,32,12,4,3,0
19,Argentina,Argentina,Argentinos Jrs,11,Argentina,Ilarregui Francisco,22,0,0,0,0
20,Argentina,Argentina,Argentinos Jrs,7,Argentina,Ramis Victorio,25,4,0,0,0
21,Argentina,Argentina,Argentinos Jrs,28,Argentina,Silva Nicolas,33,5,0,0,0
22,Argentina,Argentina,Argentinos Jrs,9,Uruguay,Silva Santiago,38,12,1,4,0
23,Argentina,Argentina,Argentinos Jrs,23,Argentina,Veron Gaston,18,0,0,0,0
0,Argentina,Argentina,River Plate,1,Argentina,Armani Franco,33,11,0,1,0
1,Argentina,Argentina,River Plate,25,Argentina,Bologna Enrique,37,2,0,0,0
2,Argentina,Argentina,River Plate,14,Argentina,Lux German,37,0,0,0,0
3,Argentina,Argentina,River Plate,20,Argentina,Casco Milton,31,10,1,3,0
4,Argentina,Argentina,River Plate,6,Chile,Diaz Huincales Paulo Cesar,25,6,0,1,0
5,Argentina,Argentina,River Plate,29,Argentina,Montiel Gonzalo Ariel,22,9,0,2,0
6,Argentina,Argentina,River Plate,22,Argentina,Pinola Javier,36,6,0,3,1
7,Argentina,Argentina,River Plate,2,Paraguay,Rojas Robert,23,5,0,1,0
8,Argentina,Argentina,River Plate,16,Argentina,Sibille Kevin,21,0,0,0,0
9,Argentina,Argentina,River Plate,4,Argentina,Angileri Fabricio,25,3,0,1,0
10,Argentina,Argentina,River Plate,11,Uruguay,De La Cruz Arcosa Diego Nicolas,22,9,4,1,0
11,Argentina,Argentina,River Plate,26,Argentina,Fernandez Ignacio,?,9,3,3,0
12,Argentina,Argentina,River Plate,17,Argentina,Lopez Elias Sebastian,19,3,0,1,0
13,Argentina,Argentina,River Plate,39,Argentina,Lopez Hernan,19,0,0,0,0
14,Argentina,Argentina,River Plate,28,Argentina,Martinez Quarta Lucas,23,11,0,4,0
15,Argentina,Argentina,River Plate,15,Argentina,Palacios Exequiel,21,13,1,3,0
16,Argentina,Argentina,River Plate,24,Argentina,Perez Enzo,33,9,0,5,0
17,Argentina,Argentina,River Plate,23,Argentina,Ponzio Leonardo,37,1,0,0,0
18,Argentina,Argentina,River Plate,10,Colombia,Quintero Juan,26,4,0,0,0
19,Argentina,Argentina,River Plate,13,Argentina,Sosa Santiago,20,2,0,1,0
20,Argentina,Argentina,River Plate,5,Argentina,Zuculini Bruno,26,5,0,3,0
21,Argentina,Argentina,River Plate,9,Argentina,Alvarez Julian,19,5,0,0,0
22,Argentina,Argentina,River Plate,34,Argentina,Beltran Lucas,18,0,0,0,0
23,Argentina,Argentina,River Plate,19,Colombia,Borre Rafael,24,11,7,2,0
24,Argentina,Argentina,River Plate,8,Colombia,Carrascal Guardo Jorge Andres,21,8,2,1,0
25,Argentina,Argentina,River Plate,27,Argentina,Pratto Lucas,31,10,0,0,0
26,Argentina,Argentina,River Plate,18,Argentina,Rollheiser Benjamin,19,3,0,1,0
27,Argentina,Argentina,River Plate,32,Argentina,Scocco Ignacio,34,9,4,0,0
28,Argentina,Argentina,River Plate,7,Argentina,Suarez Matias,31,11,3,0,0
0,Argentina,Argentina,Racing Club,1,Chile,Arias Gabriel,32,13,0,0,0
1,Argentina,Argentina,Racing Club,13,Argentina,Garcia Javier,32,0,0,0,0
2,Argentina,Argentina,Racing Club,2,Argentina,Donatti Alejandro,33,8,0,2,0
3,Argentina,Argentina,Racing Club,5,Chile,Mena Eugenio,31,7,0,0,0
4,Argentina,Argentina,Racing Club,6,Argentina,Orban Lucas,30,7,0,4,0
5,Argentina,Argentina,Racing Club,4,Argentina,Pillud Ivan,33,13,1,1,0
6,Argentina,Argentina,Racing Club,4,Uruguay,Rodriguez Bebanz Jose Luis,22,0,0,0,0
7,Argentina,Argentina,Racing Club,14,Argentina,Schlegel Rodrigo,22,0,0,0,0
8,Argentina,Argentina,Racing Club,30,Argentina,Sigali Leonardo,32,9,0,4,1
9,Argentina,Argentina,Racing Club,3,Argentina,Soto Alexis,26,6,0,1,0
10,Argentina,Argentina,Racing Club,33,Argentina,Andrada Luca,18,0,0,0,0
11,Argentina,Argentina,Racing Club,11,Argentina,Barbona David,24,9,0,2,0
12,Argentina,Argentina,Racing Club,27,Argentina,Cardozo Evelio,18,0,0,0,0
13,Argentina,Argentina,Racing Club,21,Chile,Diaz Marcelo,32,10,0,1,0
14,Argentina,Argentina,Racing Club,23,Argentina,Dominguez Nery,29,12,1,5,1
15,Argentina,Argentina,Racing Club,8,Argentina,Gonzalez Diego,31,7,2,1,0
16,Argentina,Argentina,Racing Club,24,Argentina,Lopez Julian,19,0,0,0,0
17,Argentina,Argentina,Racing Club,16,Argentina,Martinez Mauricio,26,3,0,0,0
18,Argentina,Argentina,Racing Club,32,Argentina,Montoya Walter,26,11,0,0,0
19,Argentina,Argentina,Racing Club,10,Paraguay,Rojas Matias,24,12,0,3,0
20,Argentina,Argentina,Racing Club,18,Argentina,Solari Augusto,27,4,1,1,0
21,Argentina,Argentina,Racing Club,28,Argentina,Zaracho Federico Matias,21,12,2,4,1
22,Argentina,Argentina,Racing Club,9,Argentina,Cristaldo Jonathan Ezequiel,30,10,1,2,1
23,Argentina,Argentina,Racing Club,20,Argentina,Cvitanich Dario,35,11,2,0,0
24,Argentina,Argentina,Racing Club,15,Argentina,Lopez Lisandro,36,13,4,3,0
25,Argentina,Argentina,Racing Club,26,Argentina,Maggi Ivan,20,0,0,0,0
26,Argentina,Argentina,Racing Club,29,Argentina,Reniero Nicolas,24,5,2,0,0
0,Argentina,Argentina,Velez Sarsfield,25,Argentina,Borgogno Matias,21,0,0,0,0
1,Argentina,Argentina,Velez Sarsfield,22,Ecuador,Dominguez Alexander,32,4,0,0,0
2,Argentina,Argentina,Velez Sarsfield,12,Argentina,Hoyos Lucas,30,9,0,2,0
3,Argentina,Argentina,Velez Sarsfield,29,Peru,Abram Luis,23,10,0,2,0
4,Argentina,Argentina,Velez Sarsfield,28,Argentina,Brizuela Miguel,22,1,0,0,0
5,Argentina,Argentina,Velez Sarsfield,3,Argentina,Cufre Brian Ezequiel,22,11,0,2,0
6,Argentina,Argentina,Velez Sarsfield,4,Argentina,De La Fuente Hernan,22,2,0,0,0
7,Argentina,Argentina,Velez Sarsfield,15,Argentina,Fernandez Damian,18,1,0,1,0
8,Argentina,Argentina,Velez Sarsfield,17,Argentina,Gianetti Lautaro,26,12,0,2,0
9,Argentina,Argentina,Velez Sarsfield,24,Argentina,Guidara Tomas,23,11,0,0,0
10,Argentina,Argentina,Velez Sarsfield,8,Argentina,Asad Yamil,25,0,0,0,0
11,Argentina,Argentina,Velez Sarsfield,31,Argentina,Barreal Alvaro,19,5,0,0,0
12,Argentina,Argentina,Velez Sarsfield,10,Argentina,Bouzat Agustin,25,13,0,4,0
13,Argentina,Argentina,Velez Sarsfield,8,Argentina,Dominguez Nicolas,21,12,4,6,1
14,Argentina,Argentina,Velez Sarsfield,6,Argentina,Gago Fernando,33,8,0,2,0
15,Argentina,Argentina,Velez Sarsfield,27,Chile,Galdames Pablo Ignacio,22,7,0,3,0
16,Argentina,Argentina,Velez Sarsfield,30,Argentina,Gimenez Gaston,28,10,0,2,0
17,Argentina,Argentina,Velez Sarsfield,14,Paraguay,Nunez Morales Cristian David,22,1,0,0,0
18,Argentina,Argentina,Velez Sarsfield,32,Argentina,Orellano Luca,19,0,0,0,0
19,Argentina,Argentina,Velez Sarsfield,34,Argentina,Ortega Francisco,20,3,0,0,0
20,Argentina,Argentina,Velez Sarsfield,16,Argentina,Robertone Lucas,22,13,1,1,0
21,Argentina,Argentina,Velez Sarsfield,23,Argentina,Almada Thiago,18,12,2,0,0
22,Argentina,Argentina,Velez Sarsfield,18,Argentina,Fernandez Leandro,28,9,1,2,0
23,Argentina,Argentina,Velez Sarsfield,11,Argentina,Janson Lucas,?,12,2,0,0
24,Argentina,Argentina,Velez Sarsfield,19,Argentina,Romero Maximiliano,20,13,2,3,0
0,Argentina,Argentina,Estudiantes L.P.,21,Argentina,Andujar Mariano,36,13,0,1,0
1,Argentina,Argentina,Estudiantes L.P.,12,Argentina,Gonzalez Emilio,21,0,0,0,0
2,Argentina,Argentina,Estudiantes L.P.,26,Argentina,Diaz Juan,21,0,0,0,0
